stockCount,storeStreet,storeState,storeCity,itemID
9362,"336 Robert Trace",Arizona,"West Veronicashire",56
8367,"360 Hall Centers",Minnesota,"New Rachel",56
2236,"3925 Williams Causeway Apt. 462",Colorado,Theresatown,56
9454,"4092 Donald Union Suite 517","South Carolina",Kington,56
9689,"4148 Mark Mountains Apt. 333",Virginia,Nathanville,56
1066,"416 Robyn Walks",Wisconsin,"Lake Kathrynfurt",56
9116,"42314 Alexa Court Suite 700",Nebraska,Christinafurt,56
2346,"42828 Gonzalez Prairie",Alabama,"New Roy",56
6390,"43498 Chavez Alley Apt. 524",Nevada,Harrismouth,56
9752,"4381 King Locks",Nebraska,Stephensview,56
6445,"495 Kimberly Place","Rhode Island","Lake Robertfort",56
8087,"5641 Chapman Springs Apt. 995",Vermont,Fullerton,56
1320,"584 Ryan Mountain Apt. 396","South Dakota","New Anthony",56
8496,"60694 Angela Turnpike Suite 662",Maine,Brownmouth,56
5670,"687 Michelle Forges",Michigan,"Port Brian",56
7504,"70220 Lauren Point",Maryland,"New Charles",56
5861,"79638 Liu Throughway Suite 871",Florida,Copelandville,56
7137,"84195 Robinson Highway Suite 441","New York","East Toni",56
3733,"875 Phillips Canyon",Florida,Garciaside,56
8998,"879 Stephens Mountain",Oregon,Ashleymouth,56
1568,"882 Michael Ford Apt. 928",Connecticut,"New Jamesmouth",56
9651,"902 Jackson Mountains Suite 082",Colorado,"North Samanthaland",56
701,"056 Lawrence Isle Apt. 609",Virginia,"Lake Marcus",57
2867,"09188 Colleen Overpass",Connecticut,"Port Christopherland",57
2206,"110 Brown Terrace Suite 431","South Carolina","North Sheri",57
3550,"1127 Drake Manors",Wisconsin,Princehaven,57
4309,"14257 Kelley Spring Suite 397",Oregon,Joannemouth,57
7511,"2378 Franklin Walk",Maryland,"East Julieside",57
7888,"321 Caldwell View Apt. 900",Missouri,Jenniferport,57
1248,"330 Christina Fork",Hawaii,"West Larry",57
1284,"336 Robert Trace",Arizona,"West Veronicashire",57
371,"360 Hall Centers",Minnesota,"New Rachel",57
959,"3925 Williams Causeway Apt. 462",Colorado,Theresatown,57
2825,"4092 Donald Union Suite 517","South Carolina",Kington,57
4112,"4148 Mark Mountains Apt. 333",Virginia,Nathanville,57
6736,"416 Robyn Walks",Wisconsin,"Lake Kathrynfurt",57
1355,"42314 Alexa Court Suite 700",Nebraska,Christinafurt,57
5555,"42828 Gonzalez Prairie",Alabama,"New Roy",57
6303,"43498 Chavez Alley Apt. 524",Nevada,Harrismouth,57
6525,"4381 King Locks",Nebraska,Stephensview,57
6144,"495 Kimberly Place","Rhode Island","Lake Robertfort",57
2556,"5641 Chapman Springs Apt. 995",Vermont,Fullerton,57
4254,"584 Ryan Mountain Apt. 396","South Dakota","New Anthony",57
6643,"60694 Angela Turnpike Suite 662",Maine,Brownmouth,57
7508,"687 Michelle Forges",Michigan,"Port Brian",57
5967,"70220 Lauren Point",Maryland,"New Charles",57
3542,"79638 Liu Throughway Suite 871",Florida,Copelandville,57
2947,"84195 Robinson Highway Suite 441","New York","East Toni",57
3525,"875 Phillips Canyon",Florida,Garciaside,57
6009,"879 Stephens Mountain",Oregon,Ashleymouth,57
8408,"882 Michael Ford Apt. 928",Connecticut,"New Jamesmouth",57
5465,"902 Jackson Mountains Suite 082",Colorado,"North Samanthaland",57
4906,"056 Lawrence Isle Apt. 609",Virginia,"Lake Marcus",58
7355,"09188 Colleen Overpass",Connecticut,"Port Christopherland",58
9906,"110 Brown Terrace Suite 431","South Carolina","North Sheri",58
6075,"1127 Drake Manors",Wisconsin,Princehaven,58
6244,"14257 Kelley Spring Suite 397",Oregon,Joannemouth,58
8327,"2378 Franklin Walk",Maryland,"East Julieside",58
3054,"321 Caldwell View Apt. 900",Missouri,Jenniferport,58
6016,"330 Christina Fork",Hawaii,"West Larry",58
8684,"336 Robert Trace",Arizona,"West Veronicashire",58
5886,"360 Hall Centers",Minnesota,"New Rachel",58
2263,"3925 Williams Causeway Apt. 462",Colorado,Theresatown,58
4503,"4092 Donald Union Suite 517","South Carolina",Kington,58
2970,"4148 Mark Mountains Apt. 333",Virginia,Nathanville,58
6187,"416 Robyn Walks",Wisconsin,"Lake Kathrynfurt",58
2863,"42314 Alexa Court Suite 700",Nebraska,Christinafurt,58
1969,"42828 Gonzalez Prairie",Alabama,"New Roy",58
9215,"43498 Chavez Alley Apt. 524",Nevada,Harrismouth,58
9708,"4381 King Locks",Nebraska,Stephensview,58
6980,"495 Kimberly Place","Rhode Island","Lake Robertfort",58
9775,"5641 Chapman Springs Apt. 995",Vermont,Fullerton,58
7675,"584 Ryan Mountain Apt. 396","South Dakota","New Anthony",58
1002,"60694 Angela Turnpike Suite 662",Maine,Brownmouth,58
8653,"687 Michelle Forges",Michigan,"Port Brian",58
5135,"70220 Lauren Point",Maryland,"New Charles",58
6540,"79638 Liu Throughway Suite 871",Florida,Copelandville,58
1321,"84195 Robinson Highway Suite 441","New York","East Toni",58
6454,"875 Phillips Canyon",Florida,Garciaside,58
3924,"879 Stephens Mountain",Oregon,Ashleymouth,58
9086,"882 Michael Ford Apt. 928",Connecticut,"New Jamesmouth",58
9362,"902 Jackson Mountains Suite 082",Colorado,"North Samanthaland",58
4070,"056 Lawrence Isle Apt. 609",Virginia,"Lake Marcus",59
7960,"09188 Colleen Overpass",Connecticut,"Port Christopherland",59
1669,"110 Brown Terrace Suite 431","South Carolina","North Sheri",59
2303,"1127 Drake Manors",Wisconsin,Princehaven,59
7316,"14257 Kelley Spring Suite 397",Oregon,Joannemouth,59
6764,"2378 Franklin Walk",Maryland,"East Julieside",59
5393,"321 Caldwell View Apt. 900",Missouri,Jenniferport,59
8579,"330 Christina Fork",Hawaii,"West Larry",59
9543,"336 Robert Trace",Arizona,"West Veronicashire",59
603,"360 Hall Centers",Minnesota,"New Rachel",59
1441,"3925 Williams Causeway Apt. 462",Colorado,Theresatown,59
8051,"4092 Donald Union Suite 517","South Carolina",Kington,59
4312,"4148 Mark Mountains Apt. 333",Virginia,Nathanville,59
3566,"416 Robyn Walks",Wisconsin,"Lake Kathrynfurt",59
5439,"42314 Alexa Court Suite 700",Nebraska,Christinafurt,59
4412,"42828 Gonzalez Prairie",Alabama,"New Roy",59
6164,"43498 Chavez Alley Apt. 524",Nevada,Harrismouth,59
6829,"4381 King Locks",Nebraska,Stephensview,59
4165,"495 Kimberly Place","Rhode Island","Lake Robertfort",59
8569,"5641 Chapman Springs Apt. 995",Vermont,Fullerton,59
6581,"584 Ryan Mountain Apt. 396","South Dakota","New Anthony",59
6140,"60694 Angela Turnpike Suite 662",Maine,Brownmouth,59
4262,"687 Michelle Forges",Michigan,"Port Brian",59
8139,"70220 Lauren Point",Maryland,"New Charles",59
6473,"79638 Liu Throughway Suite 871",Florida,Copelandville,59
455,"84195 Robinson Highway Suite 441","New York","East Toni",59
4356,"875 Phillips Canyon",Florida,Garciaside,59
4628,"879 Stephens Mountain",Oregon,Ashleymouth,59
3475,"882 Michael Ford Apt. 928",Connecticut,"New Jamesmouth",59
4851,"902 Jackson Mountains Suite 082",Colorado,"North Samanthaland",59
2351,"056 Lawrence Isle Apt. 609",Virginia,"Lake Marcus",60
5935,"09188 Colleen Overpass",Connecticut,"Port Christopherland",60
5743,"110 Brown Terrace Suite 431","South Carolina","North Sheri",60
9695,"1127 Drake Manors",Wisconsin,Princehaven,60
3820,"14257 Kelley Spring Suite 397",Oregon,Joannemouth,60
1437,"2378 Franklin Walk",Maryland,"East Julieside",60
3646,"321 Caldwell View Apt. 900",Missouri,Jenniferport,60
1252,"330 Christina Fork",Hawaii,"West Larry",60
834,"336 Robert Trace",Arizona,"West Veronicashire",60
4165,"360 Hall Centers",Minnesota,"New Rachel",60
4828,"3925 Williams Causeway Apt. 462",Colorado,Theresatown,60
3909,"4092 Donald Union Suite 517","South Carolina",Kington,60
4101,"4148 Mark Mountains Apt. 333",Virginia,Nathanville,60
3807,"416 Robyn Walks",Wisconsin,"Lake Kathrynfurt",60
7316,"42314 Alexa Court Suite 700",Nebraska,Christinafurt,60
6447,"42828 Gonzalez Prairie",Alabama,"New Roy",60
515,"43498 Chavez Alley Apt. 524",Nevada,Harrismouth,60
4700,"4381 King Locks",Nebraska,Stephensview,60
3672,"495 Kimberly Place","Rhode Island","Lake Robertfort",60
4082,"5641 Chapman Springs Apt. 995",Vermont,Fullerton,60
9943,"584 Ryan Mountain Apt. 396","South Dakota","New Anthony",60
8495,"60694 Angela Turnpike Suite 662",Maine,Brownmouth,60
4169,"687 Michelle Forges",Michigan,"Port Brian",60
6612,"70220 Lauren Point",Maryland,"New Charles",60
4077,"79638 Liu Throughway Suite 871",Florida,Copelandville,60
6953,"84195 Robinson Highway Suite 441","New York","East Toni",60
8496,"875 Phillips Canyon",Florida,Garciaside,60
4482,"879 Stephens Mountain",Oregon,Ashleymouth,60
4566,"882 Michael Ford Apt. 928",Connecticut,"New Jamesmouth",60
5474,"902 Jackson Mountains Suite 082",Colorado,"North Samanthaland",60
6279,"056 Lawrence Isle Apt. 609",Virginia,"Lake Marcus",61
1868,"09188 Colleen Overpass",Connecticut,"Port Christopherland",61
5156,"110 Brown Terrace Suite 431","South Carolina","North Sheri",61
9469,"1127 Drake Manors",Wisconsin,Princehaven,61
9566,"14257 Kelley Spring Suite 397",Oregon,Joannemouth,61
4255,"2378 Franklin Walk",Maryland,"East Julieside",61
1964,"321 Caldwell View Apt. 900",Missouri,Jenniferport,61
9879,"330 Christina Fork",Hawaii,"West Larry",61
4954,"336 Robert Trace",Arizona,"West Veronicashire",61
4651,"360 Hall Centers",Minnesota,"New Rachel",61
4424,"3925 Williams Causeway Apt. 462",Colorado,Theresatown,61
5898,"4092 Donald Union Suite 517","South Carolina",Kington,61
4914,"4148 Mark Mountains Apt. 333",Virginia,Nathanville,61
4128,"416 Robyn Walks",Wisconsin,"Lake Kathrynfurt",61
860,"42314 Alexa Court Suite 700",Nebraska,Christinafurt,61
2486,"42828 Gonzalez Prairie",Alabama,"New Roy",61
6591,"43498 Chavez Alley Apt. 524",Nevada,Harrismouth,61
2983,"4381 King Locks",Nebraska,Stephensview,61
1736,"495 Kimberly Place","Rhode Island","Lake Robertfort",61
8053,"5641 Chapman Springs Apt. 995",Vermont,Fullerton,61
8651,"584 Ryan Mountain Apt. 396","South Dakota","New Anthony",61
2778,"60694 Angela Turnpike Suite 662",Maine,Brownmouth,61
9093,"687 Michelle Forges",Michigan,"Port Brian",61
8889,"70220 Lauren Point",Maryland,"New Charles",61
8602,"79638 Liu Throughway Suite 871",Florida,Copelandville,61
8428,"84195 Robinson Highway Suite 441","New York","East Toni",61
17,"875 Phillips Canyon",Florida,Garciaside,61
815,"879 Stephens Mountain",Oregon,Ashleymouth,61
7096,"882 Michael Ford Apt. 928",Connecticut,"New Jamesmouth",61
3083,"902 Jackson Mountains Suite 082",Colorado,"North Samanthaland",61
3191,"056 Lawrence Isle Apt. 609",Virginia,"Lake Marcus",62
5831,"09188 Colleen Overpass",Connecticut,"Port Christopherland",62
2225,"110 Brown Terrace Suite 431","South Carolina","North Sheri",62
7545,"1127 Drake Manors",Wisconsin,Princehaven,62
492,"14257 Kelley Spring Suite 397",Oregon,Joannemouth,62
3468,"2378 Franklin Walk",Maryland,"East Julieside",62
8188,"321 Caldwell View Apt. 900",Missouri,Jenniferport,62
7223,"330 Christina Fork",Hawaii,"West Larry",62
1338,"336 Robert Trace",Arizona,"West Veronicashire",62
6381,"360 Hall Centers",Minnesota,"New Rachel",62
4148,"3925 Williams Causeway Apt. 462",Colorado,Theresatown,62
6145,"4092 Donald Union Suite 517","South Carolina",Kington,62
9170,"4148 Mark Mountains Apt. 333",Virginia,Nathanville,62
5960,"416 Robyn Walks",Wisconsin,"Lake Kathrynfurt",62
2721,"42314 Alexa Court Suite 700",Nebraska,Christinafurt,62
9062,"42828 Gonzalez Prairie",Alabama,"New Roy",62
6308,"43498 Chavez Alley Apt. 524",Nevada,Harrismouth,62
6497,"4381 King Locks",Nebraska,Stephensview,62
3296,"495 Kimberly Place","Rhode Island","Lake Robertfort",62
9758,"5641 Chapman Springs Apt. 995",Vermont,Fullerton,62
8837,"584 Ryan Mountain Apt. 396","South Dakota","New Anthony",62
2578,"60694 Angela Turnpike Suite 662",Maine,Brownmouth,62
2788,"687 Michelle Forges",Michigan,"Port Brian",62
3804,"70220 Lauren Point",Maryland,"New Charles",62
922,"79638 Liu Throughway Suite 871",Florida,Copelandville,62
2943,"84195 Robinson Highway Suite 441","New York","East Toni",62
1688,"875 Phillips Canyon",Florida,Garciaside,62
9399,"879 Stephens Mountain",Oregon,Ashleymouth,62
4287,"882 Michael Ford Apt. 928",Connecticut,"New Jamesmouth",62
5153,"902 Jackson Mountains Suite 082",Colorado,"North Samanthaland",62
7145,"056 Lawrence Isle Apt. 609",Virginia,"Lake Marcus",63
6547,"09188 Colleen Overpass",Connecticut,"Port Christopherland",63
8167,"110 Brown Terrace Suite 431","South Carolina","North Sheri",63
1734,"1127 Drake Manors",Wisconsin,Princehaven,63
2798,"14257 Kelley Spring Suite 397",Oregon,Joannemouth,63
4806,"2378 Franklin Walk",Maryland,"East Julieside",63
5019,"321 Caldwell View Apt. 900",Missouri,Jenniferport,63
8215,"330 Christina Fork",Hawaii,"West Larry",63
3433,"336 Robert Trace",Arizona,"West Veronicashire",63
9013,"360 Hall Centers",Minnesota,"New Rachel",63
2308,"3925 Williams Causeway Apt. 462",Colorado,Theresatown,63
191,"4092 Donald Union Suite 517","South Carolina",Kington,63
2883,"4148 Mark Mountains Apt. 333",Virginia,Nathanville,63
4063,"416 Robyn Walks",Wisconsin,"Lake Kathrynfurt",63
6967,"42314 Alexa Court Suite 700",Nebraska,Christinafurt,63
8715,"42828 Gonzalez Prairie",Alabama,"New Roy",63
8370,"43498 Chavez Alley Apt. 524",Nevada,Harrismouth,63
3209,"4381 King Locks",Nebraska,Stephensview,63
6172,"495 Kimberly Place","Rhode Island","Lake Robertfort",63
3108,"5641 Chapman Springs Apt. 995",Vermont,Fullerton,63
1904,"584 Ryan Mountain Apt. 396","South Dakota","New Anthony",63
3706,"60694 Angela Turnpike Suite 662",Maine,Brownmouth,63
7674,"687 Michelle Forges",Michigan,"Port Brian",63
7798,"70220 Lauren Point",Maryland,"New Charles",63
8081,"79638 Liu Throughway Suite 871",Florida,Copelandville,63
9793,"84195 Robinson Highway Suite 441","New York","East Toni",63
6489,"875 Phillips Canyon",Florida,Garciaside,63
1760,"879 Stephens Mountain",Oregon,Ashleymouth,63
2511,"882 Michael Ford Apt. 928",Connecticut,"New Jamesmouth",63
477,"902 Jackson Mountains Suite 082",Colorado,"North Samanthaland",63
640,"056 Lawrence Isle Apt. 609",Virginia,"Lake Marcus",64
8783,"09188 Colleen Overpass",Connecticut,"Port Christopherland",64
2082,"110 Brown Terrace Suite 431","South Carolina","North Sheri",64
3351,"1127 Drake Manors",Wisconsin,Princehaven,64
1597,"14257 Kelley Spring Suite 397",Oregon,Joannemouth,64
9100,"2378 Franklin Walk",Maryland,"East Julieside",64
4573,"321 Caldwell View Apt. 900",Missouri,Jenniferport,64
1559,"330 Christina Fork",Hawaii,"West Larry",64
313,"336 Robert Trace",Arizona,"West Veronicashire",64
26,"360 Hall Centers",Minnesota,"New Rachel",64
1310,"3925 Williams Causeway Apt. 462",Colorado,Theresatown,64
4362,"4092 Donald Union Suite 517","South Carolina",Kington,64
9009,"4148 Mark Mountains Apt. 333",Virginia,Nathanville,64
6258,"416 Robyn Walks",Wisconsin,"Lake Kathrynfurt",64
9572,"42314 Alexa Court Suite 700",Nebraska,Christinafurt,64
7908,"42828 Gonzalez Prairie",Alabama,"New Roy",64
3963,"43498 Chavez Alley Apt. 524",Nevada,Harrismouth,64
6303,"4381 King Locks",Nebraska,Stephensview,64
2405,"495 Kimberly Place","Rhode Island","Lake Robertfort",64
3021,"5641 Chapman Springs Apt. 995",Vermont,Fullerton,64
2665,"584 Ryan Mountain Apt. 396","South Dakota","New Anthony",64
20,"60694 Angela Turnpike Suite 662",Maine,Brownmouth,64
6275,"687 Michelle Forges",Michigan,"Port Brian",64
7549,"70220 Lauren Point",Maryland,"New Charles",64
4687,"79638 Liu Throughway Suite 871",Florida,Copelandville,64
7410,"84195 Robinson Highway Suite 441","New York","East Toni",64
5248,"875 Phillips Canyon",Florida,Garciaside,64
9293,"879 Stephens Mountain",Oregon,Ashleymouth,64
990,"882 Michael Ford Apt. 928",Connecticut,"New Jamesmouth",64
4530,"902 Jackson Mountains Suite 082",Colorado,"North Samanthaland",64
543,"056 Lawrence Isle Apt. 609",Virginia,"Lake Marcus",65
7350,"09188 Colleen Overpass",Connecticut,"Port Christopherland",65
5364,"110 Brown Terrace Suite 431","South Carolina","North Sheri",65
1135,"1127 Drake Manors",Wisconsin,Princehaven,65
7121,"14257 Kelley Spring Suite 397",Oregon,Joannemouth,65
8432,"2378 Franklin Walk",Maryland,"East Julieside",65
2699,"321 Caldwell View Apt. 900",Missouri,Jenniferport,65
3273,"330 Christina Fork",Hawaii,"West Larry",65
1289,"336 Robert Trace",Arizona,"West Veronicashire",65
8358,"360 Hall Centers",Minnesota,"New Rachel",65
2709,"3925 Williams Causeway Apt. 462",Colorado,Theresatown,65
5392,"4092 Donald Union Suite 517","South Carolina",Kington,65
1594,"4148 Mark Mountains Apt. 333",Virginia,Nathanville,65
8155,"416 Robyn Walks",Wisconsin,"Lake Kathrynfurt",65
1539,"42314 Alexa Court Suite 700",Nebraska,Christinafurt,65
1050,"42828 Gonzalez Prairie",Alabama,"New Roy",65
5510,"43498 Chavez Alley Apt. 524",Nevada,Harrismouth,65
2243,"4381 King Locks",Nebraska,Stephensview,65
4841,"495 Kimberly Place","Rhode Island","Lake Robertfort",65
1664,"5641 Chapman Springs Apt. 995",Vermont,Fullerton,65
3834,"584 Ryan Mountain Apt. 396","South Dakota","New Anthony",65
3160,"60694 Angela Turnpike Suite 662",Maine,Brownmouth,65
4994,"687 Michelle Forges",Michigan,"Port Brian",65
4248,"70220 Lauren Point",Maryland,"New Charles",65
5941,"79638 Liu Throughway Suite 871",Florida,Copelandville,65
7790,"84195 Robinson Highway Suite 441","New York","East Toni",65
2084,"875 Phillips Canyon",Florida,Garciaside,65
5740,"879 Stephens Mountain",Oregon,Ashleymouth,65
7805,"882 Michael Ford Apt. 928",Connecticut,"New Jamesmouth",65
8641,"902 Jackson Mountains Suite 082",Colorado,"North Samanthaland",65
2912,"056 Lawrence Isle Apt. 609",Virginia,"Lake Marcus",66
7052,"09188 Colleen Overpass",Connecticut,"Port Christopherland",66
3548,"110 Brown Terrace Suite 431","South Carolina","North Sheri",66
3598,"1127 Drake Manors",Wisconsin,Princehaven,66
1611,"14257 Kelley Spring Suite 397",Oregon,Joannemouth,66
940,"2378 Franklin Walk",Maryland,"East Julieside",66
6526,"321 Caldwell View Apt. 900",Missouri,Jenniferport,66
5020,"330 Christina Fork",Hawaii,"West Larry",66
3110,"336 Robert Trace",Arizona,"West Veronicashire",66
2445,"360 Hall Centers",Minnesota,"New Rachel",66
174,"3925 Williams Causeway Apt. 462",Colorado,Theresatown,66
1870,"4092 Donald Union Suite 517","South Carolina",Kington,66
3146,"4148 Mark Mountains Apt. 333",Virginia,Nathanville,66
5935,"416 Robyn Walks",Wisconsin,"Lake Kathrynfurt",66
8642,"42314 Alexa Court Suite 700",Nebraska,Christinafurt,66
8992,"42828 Gonzalez Prairie",Alabama,"New Roy",66
7771,"43498 Chavez Alley Apt. 524",Nevada,Harrismouth,66
2611,"4381 King Locks",Nebraska,Stephensview,66
5123,"495 Kimberly Place","Rhode Island","Lake Robertfort",66
1295,"5641 Chapman Springs Apt. 995",Vermont,Fullerton,66
886,"584 Ryan Mountain Apt. 396","South Dakota","New Anthony",66
4468,"60694 Angela Turnpike Suite 662",Maine,Brownmouth,66
2270,"687 Michelle Forges",Michigan,"Port Brian",66
3021,"70220 Lauren Point",Maryland,"New Charles",66
8167,"79638 Liu Throughway Suite 871",Florida,Copelandville,66
9187,"84195 Robinson Highway Suite 441","New York","East Toni",66
4155,"875 Phillips Canyon",Florida,Garciaside,66
6298,"879 Stephens Mountain",Oregon,Ashleymouth,66
4568,"882 Michael Ford Apt. 928",Connecticut,"New Jamesmouth",66
7512,"902 Jackson Mountains Suite 082",Colorado,"North Samanthaland",66
551,"056 Lawrence Isle Apt. 609",Virginia,"Lake Marcus",67
1925,"09188 Colleen Overpass",Connecticut,"Port Christopherland",67
5313,"110 Brown Terrace Suite 431","South Carolina","North Sheri",67
6644,"1127 Drake Manors",Wisconsin,Princehaven,67
5069,"14257 Kelley Spring Suite 397",Oregon,Joannemouth,67
9669,"2378 Franklin Walk",Maryland,"East Julieside",67
8803,"321 Caldwell View Apt. 900",Missouri,Jenniferport,67
9393,"330 Christina Fork",Hawaii,"West Larry",67
3123,"336 Robert Trace",Arizona,"West Veronicashire",67
9431,"360 Hall Centers",Minnesota,"New Rachel",67
9276,"3925 Williams Causeway Apt. 462",Colorado,Theresatown,67
4515,"4092 Donald Union Suite 517","South Carolina",Kington,67
